w1,w2,w3,w4,w5,l1,l2,l3,l4,l5,cc,cr,ibias,w_sum,l_sum,log_w_sum,log_l_sum,log_ibias,log_cc,log_cr,ibias_over_cc,ibias_over_cr,cr_over_cc,log_ibias_over_cc,log_ibias_over_cr,log_cr_over_cc,w1_over_l1,log_w1_over_l1,w1_norm,l1_norm,area1,mismatch1,w2_over_l2,log_w2_over_l2,w2_norm,l2_norm,area2,mismatch2,w3_over_l3,log_w3_over_l3,w3_norm,l3_norm,area3,mismatch3,w4_over_l4,log_w4_over_l4,w4_norm,l4_norm,area4,mismatch4,w5_over_l5,log_w5_over_l5,w5_norm,l5_norm,area5,mismatch5,log_gm_hat_1,log_ro_hat_1,log_av_hat_1,log_ugf_hat_1,log_gm_hat_2,log_ro_hat_2,log_av_hat_2,log_ugf_hat_2,log_gm_hat_3,log_ro_hat_3,log_av_hat_3,log_ugf_hat_3,log_gm_hat_4,log_ro_hat_4,log_av_hat_4,log_ugf_hat_4,log_gm_hat_5,log_ro_hat_5,log_av_hat_5,log_ugf_hat_5,dcgain_stage1_proxy,dcgain_stage2_proxy,dcgain_total_proxy,dcgain_all_devices_proxy,cmrr_pair12_area_ratio,cmrr_pair12_log_area_ratio,cmrr_pair12_area_diff_norm,cmrr_pair12_mismatch_diff,cmrr_pair34_area_ratio,cmrr_pair34_log_area_ratio,cmrr_pair34_area_diff_norm,cmrr_pair34_mismatch_diff,cmrr_pair45_area_ratio,cmrr_pair45_log_area_ratio,cmrr_pair45_area_diff_norm,cmrr_pair45_mismatch_diff
26.0,6.5,43.0,2.0,45.5,1.0,1.5,1.0,1.5,1.5,5e-13,98000.0,2e-05,123.0,6.5,4.812184355372417,1.8718021769015913,-10.819778284410283,-27.631021115928547,11.49272275765271,20000000.000000004,2.0408163265306123e-10,9.8e+16,16.811242831518264,-22.31250104206299,39.123743873581255,26.0,3.258096538021482,0.21138211382113822,0.15384615384615385,5.0990195135927845,0.19611613513818404,4.333333333333333,1.466337068793427,0.052845528455284556,0.23076923076923078,3.122498999199199,0.32025630761017426,43.0,3.7612001156935624,0.34959349593495936,0.15384615384615385,6.557438524302,0.15249857033260467,1.3333333333333333,0.2876820724517809,0.016260162601626018,0.23076923076923078,1.7320508075688772,0.5773502691896258,30.333333333333332,3.4122472178487406,0.3699186991869919,0.23076923076923078,8.261355820929152,0.12104550653376049,-3.7808408731944008,10.819778284410283,7.0389374112158825,23.850180242734147,-4.676720607808428,11.225243392518447,6.548522784710019,22.95430050812012,-3.5292890843583606,10.819778284410283,7.290489200051923,24.101732031570187,-5.266048105979251,11.225243392518447,5.959195286539196,22.364973009949296,-3.7037655332807713,11.225243392518447,7.521477859237676,23.927255582647774,7.0389374112158825,7.290489200051923,14.329426611267806,34.35862254175469,1.6329931618554518,0.49041462650586287,0.4808164115469149,0.12414017247199022,3.7859388972001824,1.3312939135127264,1.1642183308399454,0.4248516988570212,0.20965696734438366,-1.5622825726984797,1.3067225734097052,0.45630476265586534
29.5,12.0,48.5,17.5,47.0,1.0,1.0,1.5,1.0,2.0,1.9e-12,99500.0,1e-05,154.5,6.5,5.0401940963378005,1.8718021769015913,-11.512925464970229,-26.989167229756152,11.507912923146684,5263157.894736842,1.0050251256281408e-10,5.2368421052631576e+16,15.476241764785923,-23.020838388116914,38.49708015290284,29.5,3.3843902633457743,0.19093851132686085,0.15384615384615385,5.431390245600108,0.1841149235796647,12.0,2.4849066497880004,0.07766990291262135,0.15384615384615385,3.4641016151377544,0.2886751345948129,32.333333333333336,3.476098689835273,0.313915857605178,0.23076923076923078,8.52936105461599,0.11724207635210984,17.5,2.8622008809294686,0.11326860841423948,0.15384615384615385,4.183300132670378,0.23904572186687872,23.5,3.157000421150113,0.3042071197411003,0.3076923076923077,9.695359714832659,0.10314212462587934,-4.064267600812228,11.512925464970229,7.448657864158001,22.924899628943926,-4.514009407591114,11.512925464970229,6.998916057379114,22.475157822165038,-4.0184133875674775,11.918390573078392,7.899977185510915,22.970753842188675,-4.32536229202038,11.512925464970229,7.187563172949849,22.663804937735772,-4.177962521910057,12.206072645530174,8.028110123620117,22.811204707846095,7.448657864158001,7.899977185510915,15.348635049668916,37.563224403617994,1.567907310185565,0.449741806778887,0.4423113777767362,0.10456021101514823,2.038907270363921,0.7124140125610667,0.683737395014036,0.12180364551476888,0.4314744636313457,-0.8405469506702676,0.7943215905178304,0.13590359724099937
47.5,38.5,48.0,42.5,13.0,1.0,0.5,0.5,1.5,1.0,2e-13,62000.0,1e-05,189.5,4.5,5.244389024522481,1.5040773967762742,-11.512925464970229,-27.631021115928547,11.03488966402723,10000000.000000002,1.6129032258064518e-10,6.2e+16,16.118095650958317,-22.547815128997456,38.66591077995578,47.5,3.8607297110405954,0.25065963060686014,0.2222222222222222,6.892024376045111,0.14509525002200233,77.0,4.343805421853684,0.20316622691292877,0.1111111111111111,4.387482193696061,0.2279211529192759,96.0,4.564348191467836,0.2532981530343008,0.1111111111111111,4.898979485566356,0.20412414523193154,28.333333333333332,3.3440389678222067,0.22427440633245382,0.3333333333333333,7.984359711335656,0.1252448582170299,13.0,2.5649493574615367,0.06860158311345646,0.2222222222222222,3.605551275463989,0.2773500981126146,-3.8260978769648166,11.512925464970229,7.686827588005412,23.80492323896373,-3.5845600215582722,10.819778284410283,7.235218262852011,24.046461094370276,-3.4742886367511963,10.819778284410283,7.345489647659087,24.15673247917735,-4.084443248574011,11.918390573078392,7.833947324504381,23.546577867354536,-4.473988053754346,11.512925464970229,7.0389374112158825,23.1570330621742,7.686827588005412,7.345489647659087,15.0323172356645,37.14042023423677,1.5708381417359547,0.451609325153401,0.4440871888966895,0.08282590289727357,0.6135719910778963,-0.4884576768452953,0.47897213270783484,0.07887928701490163,2.214462949305351,0.7950099132884996,0.7556241701698867,0.15210523989558467
36.0,38.5,28.5,39.0,25.0,1.5,1.0,0.5,0.5,0.5,1.3e-12,32000.0,2e-05,167.0,4.0,5.117993812416755,1.3862943611198906,-10.819778284410283,-27.368656851461058,10.373491181781864,15384615.384615388,6.25e-10,2.4615384615384616e+16,16.548878567050775,-21.19326946619215,37.74214803324292,24.0,3.1780538303479453,0.2155688622754491,0.375,7.3484692283495345,0.13608276348795434,38.5,3.6506582412937387,0.23053892215568864,0.25,6.2048368229954285,0.16116459280507606,57.0,4.04305126783455,0.17065868263473055,0.125,3.774917217635375,0.26490647141300877,78.0,4.356708826689592,0.23353293413173654,0.125,4.415880433163924,0.22645540682891913,50.0,3.912023005428146,0.1497005988023952,0.125,3.5355339059327378,0.282842712474619,-3.820862227031169,11.225243392518447,7.404381165487278,23.54779462442989,-3.5845600215582722,10.819778284410283,7.235218262852011,23.784096829902786,-3.3883635082878665,10.126631103850338,6.738267595562471,23.98029334317319,-3.2315347288603458,10.126631103850338,6.895096374989992,24.13712212260071,-3.4538776394910684,10.126631103850338,6.672753464359269,23.91477921196999,7.404381165487278,6.738267595562471,14.142648761049749,34.945716863251015,1.184313050927584,0.1691629026352679,0.16876065530013137,0.025081829317121718,0.8548504142651103,-0.15682877942752094,0.1565081309183607,0.038451064584089645,1.2489995996796797,0.22234291063072287,0.2214314308594312,0.05638730564569988
15.5,15.0,3.0,31.0,25.5,0.5,1.0,2.0,1.0,0.5,1e-12,98500.0,1e-05,90.0,5.0,4.499809670330265,1.6094379124341003,-11.512925464970229,-27.631021115928547,11.49781182716018,10000000.000000002,1.0152284263959391e-10,9.85e+16,16.118095650958317,-23.010737292130408,39.128832943088725,31.0,3.4339872044851463,0.17222222222222222,0.1,2.7838821814150108,0.3592106040535498,15.0,2.70805020110221,0.16666666666666666,0.2,3.872983346207417,0.2581988897471611,1.5,0.4054651081081645,0.03333333333333333,0.4,2.449489742783178,0.4082482904638631,31.0,3.4339872044851463,0.34444444444444444,0.2,5.5677643628300215,0.1796053020267749,51.0,3.9318256327243257,0.2833333333333333,0.1,3.570714214271425,0.28005601680560194,-4.039469130242541,10.819778284410283,6.7803091541677425,23.591551985686007,-4.402437631934009,11.512925464970229,7.11048783303622,23.228583483994537,-5.5537301784310324,12.206072645530174,6.652342467099142,22.077290937497516,-4.039469130242541,11.512925464970229,7.473456334727688,23.591551985686007,-3.7905499161229512,10.819778284410283,7.029228368287332,23.840471199805595,6.7803091541677425,6.652342467099142,13.432651621266885,35.04582415731813,0.7187952884282608,-0.3301786788684773,0.32721140611094507,0.10101171430638872,0.43994134506405985,-0.8211138676285458,0.777890928482263,0.22864298843708816,1.559285909966356,0.44422796644035545,0.43706403242278496,0.10045071477882703
10.5,3.0,9.5,21.5,13.0,0.5,0.5,0.5,0.5,1.0,1.1e-12,69000.0,2e-05,57.5,3.0,4.051784947803305,1.0986122886681098,-10.819778284410283,-27.535710936124225,11.141861783579396,18181818.181818184,2.8985507246376814e-10,6.272727272727273e+16,16.715932651713942,-21.961640067989677,38.67757271970362,21.0,3.044522437723423,0.1826086956521739,0.16666666666666666,2.29128784747792,0.4364357804719848,6.0,1.791759469228055,0.05217391304347826,0.16666666666666666,1.224744871391589,0.8164965809277261,19.0,2.9444389791664407,0.16521739130434782,0.16666666666666666,2.179449471770337,0.4588314677411235,43.0,3.7612001156935624,0.3739130434782609,0.16666666666666666,3.278719262151,0.30499714066520933,13.0,2.5649493574615367,0.22608695652173913,0.3333333333333333,3.605551275463989,0.2773500981126146,-3.8876279233434303,10.126631103850338,6.2390031805069075,23.648083012780795,-4.514009407591114,10.126631103850338,5.6126216962592235,23.02170152853311,-3.9376696526219215,10.126631103850338,6.188961451228416,23.598041283502305,-3.5292890843583606,10.126631103850338,6.597342019491977,24.006421851765865,-4.1274144634743735,10.819778284410283,6.69236382093591,23.40829647264985,6.2390031805069075,6.188961451228416,12.427964631735325,31.33029216842243,1.8708286933869709,0.626381484247684,0.606674090580847,0.38006080045574137,0.6647258571142537,-0.40838056826356073,0.40279802401451587,0.15383432707591416,0.9093531090412992,-0.09502180144393257,0.09495036882330826,0.02764704255259476
47.0,13.5,19.5,16.0,18.5,2.0,1.0,0.5,2.0,2.0,1.4e-12,79500.0,1e-05,114.5,7.5,4.740574822994295,2.0149030205422647,-11.512925464970229,-27.294548879307335,11.283512300642423,7142857.142857143,1.257861635220126e-10,5.678571428571428e+16,15.781623414337107,-22.79643776561265,38.578061179949756,23.5,3.157000421150113,0.4104803493449782,0.26666666666666666,9.695359714832659,0.10314212462587934,13.5,2.6026896854443837,0.11790393013100436,0.13333333333333333,3.6742346141747673,0.2721655269759087,39.0,3.6635616461296463,0.1703056768558952,0.06666666666666667,3.122498999199199,0.32025630761017426,8.0,2.0794415416798357,0.13973799126637554,0.26666666666666666,5.656854249492381,0.17677669529663687,9.25,2.2246235515243336,0.1615720524017467,0.26666666666666666,6.082762530298219,0.1643989873053573,-4.177962521910057,12.206072645530174,8.028110123620117,23.116586357397278,-4.4551178897629224,11.512925464970229,7.057807575207306,22.83943098954441,-3.924681909420291,10.819778284410283,6.895096374989992,23.369866969887045,-4.716741961645196,12.206072645530174,7.489330683884978,22.577806917662137,-4.644150956722948,12.206072645530174,7.561921688807226,22.65039792258439,8.028110123620117,6.895096374989992,14.923206498610108,37.03226644650962,2.638742686008426,0.97030254841281,0.9007191919943477,0.16902340235002933,0.5519850541454904,-0.5942343088949853,0.5773444076124596,0.1434796123135374,0.9299811099505544,-0.0725910049222489,0.07255914546359421,0.012377707991279574
47.0,20.0,48.0,45.5,43.5,0.5,0.5,0.5,0.5,1.5,1e-13,32000.0,2e-05,204.0,3.5,5.318119993844216,1.252762968495368,-10.819778284410283,-27.631021115928547,10.373491181781864,20000000.000000004,6.25e-10,3.2e+16,16.811242831518264,-21.19326946619215,38.00451229771041,94.0,4.543294782270004,0.23039215686274508,0.14285714285714285,4.847679857416329,0.20628424925175867,40.0,3.6888794541139363,0.09803921568627451,0.14285714285714285,3.1622776601683795,0.31622776601683794,96.0,4.564348191467836,0.23529411764705882,0.14285714285714285,4.898979485566356,0.20412414523193154,91.0,4.51085950651685,0.22303921568627452,0.14285714285714285,4.769696007084728,0.20965696734438366,29.0,3.3672958299864737,0.21323529411764705,0.42857142857142855,8.077747210701755,0.12379689211803459,-3.1382417510701397,10.126631103850338,6.988389352780198,24.492779364858407,-3.5654494151481737,10.126631103850338,6.561181688702164,24.065571700780374,-3.1277150464712236,10.126631103850338,6.998916057379114,24.503306069457324,-3.1544593889467167,10.126631103850338,6.972171714903621,24.47656172698183,-3.7262412272119048,11.225243392518447,7.499002165306543,23.904779888716643,6.988389352780198,6.998916057379114,13.987305410159312,35.019660979071645,1.5329709716755893,0.4272076640780338,0.4208267505908469,0.10994351676507927,1.027105182026191,0.026744342475492955,0.02674274849329524,0.005532822112452124,0.5904735420248884,-0.5268304504029218,0.5149742478000972,0.08586007522634907
45.5,13.0,21.5,42.5,12.5,0.5,1.0,0.5,0.5,1.5,1.3e-12,87000.0,2e-05,135.0,4.0,4.90527477843843,1.3862943611198906,-10.819778284410283,-27.368656851461058,11.37366339763672,15384615.384615388,2.298850574712644e-10,6.692307692307693e+16,16.548878567050775,-22.193441682047002,38.74232024909778,91.0,4.51085950651685,0.337037037037037,0.125,4.769696007084728,0.20965696734438366,13.0,2.5649493574615367,0.0962962962962963,0.25,3.605551275463989,0.2773500981126146,43.0,3.7612001156935624,0.15925925925925927,0.125,3.278719262151,0.30499714066520933,85.0,4.442651256490317,0.3148148148148148,0.125,4.6097722286464435,0.21693045781865616,8.333333333333334,2.120263536200091,0.09259259259259259,0.375,4.330127018922194,0.23094010767585027,-3.1544593889467167,10.126631103850338,6.972171714903621,24.214197462514342,-4.1274144634743735,10.819778284410283,6.69236382093591,23.241242387986684,-3.5292890843583606,10.126631103850338,6.597342019491977,23.839367767102697,-3.1885635139599833,10.126631103850338,6.9380675898903545,24.180093337501074,-4.349757374105096,11.225243392518447,6.875486018413351,23.018899477355962,6.972171714903621,6.597342019491977,13.5695137343956,34.075431163635216,1.3228756555322954,0.27980789396771133,0.2779965038277584,0.06769313076823091,0.7112540705972631,-0.34072557039837714,0.3374670475459657,0.08806668284655317,1.064581294844754,0.06258157147700283,0.06256115465737588,0.014009649857194106
2.0,36.5,15.0,6.5,32.5,1.0,2.0,2.0,1.5,1.0,1e-13,75500.0,1e-05,92.5,7.5,4.52720864451838,2.0149030205422647,-11.512925464970229,-27.631021115928547,11.231887935237117,10000000.000000002,1.3245033112582783e-10,7.55e+16,16.118095650958317,-22.744813400207345,38.862909051165666,2.0,0.6931471805599453,0.021621621621621623,0.13333333333333333,1.4142135623730951,0.7071067811865475,18.25,2.9041650800285006,0.3945945945945946,0.26666666666666666,8.54400374531753,0.11704114719613057,7.5,2.0149030205422647,0.16216216216216217,0.26666666666666666,5.477225575051661,0.18257418583505536,4.333333333333333,1.466337068793427,0.07027027027027027,0.2,3.122498999199199,0.32025630761017426,32.5,3.481240089335692,0.35135135135135137,0.13333333333333333,5.70087712549569,0.17541160386140586,-5.409889142205142,11.512925464970229,6.103036322765087,22.221131973723406,-4.304380192470864,12.206072645530174,7.90169245305931,23.32664092345768,-4.749011222213982,12.206072645530174,7.457061423316192,22.882009893714567,-5.023294198088401,11.918390573078392,6.895096374989992,22.607726917840147,-4.015842687817268,11.512925464970229,7.4970827771529605,23.615178428111278,6.103036322765087,7.457061423316192,13.56009774608128,35.85396935128354,0.16552117772047362,-1.7986561302942228,1.4319410719101648,0.5900656339904169,1.7541160386140584,0.5619650483261998,0.5476283700766282,0.1376821217751189,0.5477225575051662,-0.601986402162968,0.5844425285419078,0.1448447037487684
46.5,31.5,13.5,33.5,41.0,0.5,1.5,1.0,0.5,2.0,1.8e-12,63500.0,1e-05,166.0,5.5,5.111987788356544,1.7047480922384253,-11.512925464970229,-27.04323445102643,11.058795184880783,5555555.555555556,1.5748031496062994e-10,3.5277777777777776e+16,15.5303089860562,-22.57172064985101,38.102029635907215,93.0,4.532599493153255,0.28012048192771083,0.09090909090909091,4.8218253804964775,0.20739033894608505,21.0,3.0445224377234226,0.1897590361445783,0.2727272727272727,6.87386354243376,0.14547859349066158,13.5,2.6026896854443837,0.08132530120481928,0.18181818181818182,3.6742346141747673,0.2721655269759087,67.0,4.204692619390966,0.20180722891566266,0.09090909090909091,4.092676385936225,0.24433888871261045,20.5,3.0204248861443626,0.2469879518072289,0.36363636363636365,9.055385138137417,0.11043152607484653,-3.4901629859084866,10.819778284410283,7.329615298501796,23.55307146511794,-4.234201513623403,11.918390573078392,7.684189059454989,22.809032937403025,-4.4551178897629224,11.512925464970229,7.057807575207306,22.588116561263504,-3.6541164227896314,10.819778284410283,7.165661861620652,23.389118028236798,-4.246250289412933,12.206072645530174,7.959822356117241,22.796984161613494,7.329615298501796,7.057807575207306,14.387422873709102,37.197096150901984,0.7014723744122017,-0.35457376095319315,0.35090505150391177,0.06191174545542347,0.8977584024968696,-0.10785428641334582,0.1077498562183803,0.02782663826329823,0.4519604990294249,-0.794160494496589,0.754895882273542,0.13390736263776393
35.0,23.5,32.0,29.5,45.0,0.5,1.0,2.0,1.5,0.5,1.3e-12,28000.0,1e-05,165.0,5.5,5.10594547390058,1.7047480922384253,-11.512925464970229,-27.368656851461058,10.239959789157341,7692307.692307694,3.5714285714285715e-10,2.153846153846154e+16,15.85573138649083,-21.75288525412757,37.6086166406184,70.0,4.2484952420493585,0.21212121212121213,0.09090909090909091,4.183300132670378,0.23904572186687872,23.5,3.1570004211501135,0.14242424242424243,0.18181818181818182,4.847679857416329,0.20628424925175867,16.0,2.772588722239781,0.19393939393939394,0.36363636363636365,8.0,0.125,19.666666666666668,2.9789251552376097,0.1787878787878788,0.2727272727272727,6.652067347825035,0.15032920560056579,90.0,4.499809670330265,0.2727272727272727,0.09090909090909091,4.743416490252569,0.21081851067789195,-3.632215111460435,10.819778284410283,7.187563172949848,23.736441740000622,-4.177962521910057,11.512925464970229,7.334962943060171,23.190694329551,-4.3701683713652235,12.206072645530174,7.8359042741649505,22.998488480095833,-4.2670001548663095,11.918390573078392,7.651390418212083,23.10165669659475,-3.506557897319982,10.819778284410283,7.313220387090301,23.862098954141075,7.187563172949848,7.8359042741649505,15.023467447114799,37.32304119547736,0.8629489272626913,-0.14739977011032246,0.14713347288450207,0.03276147261512005,1.2026336448045263,0.1845138559528665,0.18399214529614527,0.025329205600565785,1.4023789311975086,0.3381700311217819,0.3349837329758263,0.060489305077326166
22.5,7.0,28.5,5.0,45.5,1.0,0.5,1.0,1.5,1.5,5e-13,97000.0,2e-05,108.5,5.5,4.686750172980514,1.7047480922384253,-10.819778284410283,-27.631021115928547,11.48246625748552,20000000.000000004,2.061855670103093e-10,9.7e+16,16.811242831518264,-22.302244541895803,39.11348737341407,22.5,3.1135153092103742,0.2073732718894009,0.18181818181818182,4.743416490252569,0.21081851067789195,14.0,2.6390573296152584,0.06451612903225806,0.09090909090909091,1.8708286933869707,0.5345224838248488,28.5,3.349904087274605,0.2626728110599078,0.18181818181818182,5.338539126015656,0.1873171623163388,3.3333333333333335,1.203972804325936,0.04608294930875576,0.2727272727272727,2.7386127875258306,0.3651483716701107,30.333333333333332,3.4122472178487406,0.41935483870967744,0.2727272727272727,8.261355820929152,0.12104550653376049,-3.8531314875999545,10.819778284410283,6.966646796810329,23.777889628328595,-4.090360477397512,10.126631103850338,6.036270626452826,23.540660638531037,-3.734937098567839,10.819778284410283,7.0848411858424445,23.896084017360707,-4.807902740042174,11.225243392518447,6.417340652476273,22.823118375886374,-3.7037655332807713,11.225243392518447,7.521477859237676,23.927255582647774,6.966646796810329,7.0848411858424445,14.051487982652773,34.026577120819546,2.53546276418555,0.9303761703575033,0.8686063842843319,0.32370397314695687,1.9493588689617927,0.6675005333661701,0.643773044340296,0.17783120935377192,0.33149677206589795,-1.1041372067614021,1.0041379625680633,0.2441028651363502
1.0,9.0,45.0,34.0,8.5,1.0,1.5,1.0,1.0,1.5,1.3e-12,85000.0,2e-05,97.5,6.0,4.579852378003801,1.791759469228055,-10.819778284410283,-27.368656851461058,11.350406535472453,15384615.384615388,2.3529411764705887e-10,6.538461538461539e+16,16.548878567050775,-22.170184819882735,38.71906338693351,1.0,0.0,0.010256410256410256,0.16666666666666666,1.0,1.0,6.0,1.7917594692280552,0.09230769230769231,0.25,3.6742346141747673,0.2721655269759087,45.0,3.8066624897703196,0.46153846153846156,0.16666666666666666,6.708203932499369,0.14907119849998599,34.0,3.5263605246161616,0.3487179487179487,0.16666666666666666,5.830951894845301,0.17149858514250882,5.666666666666667,1.7346010553881064,0.08717948717948718,0.25,3.570714214271425,0.28005601680560194,-5.409889142205142,10.819778284410283,5.409889142205142,21.958767709255916,-4.514009407591114,11.225243392518447,6.711233984927333,22.854647443869943,-3.506557897319982,10.819778284410283,7.313220387090301,23.862098954141075,-3.646708879897061,10.819778284410283,7.173069404513223,23.721947971563996,-4.5425886145110885,11.225243392518447,6.682654778007358,22.82606823694997,5.409889142205142,7.313220387090301,12.723109529295442,33.29006769674336,0.2721655269759087,-1.3013448427221919,1.1442449234640746,0.7278344730240913,1.1504474832710556,0.14015098257707925,0.1399220250124028,0.022427386642522834,1.632993161855452,0.4904146265058631,0.48081641154691507,0.10855743166309312
31.0,19.0,26.0,31.0,3.0,1.0,1.5,0.5,1.5,1.5,1.6e-12,45000.0,2e-05,110.0,6.0,4.700480365792417,1.791759469228055,-10.819778284410283,-27.161017486682812,10.714417768752456,12500000.0,4.444444444444445e-10,2.8125e+16,16.34123920227253,-21.534196053162738,37.87543525543527,31.0,3.4339872044851463,0.2818181818181818,0.16666666666666666,5.5677643628300215,0.1796053020267749,12.666666666666666,2.5389738710582757,0.17272727272727273,0.25,5.338539126015656,0.1873171623163388,52.0,3.9512437185814275,0.23636363636363636,0.08333333333333333,3.605551275463989,0.2773500981126146,20.666666666666668,3.0285220963769817,0.2818181818181818,0.25,6.819090848492928,0.1466471150213533,2.0,0.6931471805599454,0.02727272727272727,0.25,2.1213203435596424,0.47140452079103173,-3.6928955399625685,10.819778284410283,7.126882744447714,23.468121946720245,-4.140402206676004,11.225243392518447,7.084841185842443,23.02061528000681,-3.434267282914428,10.126631103850338,6.69236382093591,23.726750203768383,-3.8956280940166508,11.225243392518447,7.329615298501796,23.26538939266616,-5.063315551925169,11.225243392518447,6.161927840593278,22.097701934757644,7.126882744447714,6.69236382093591,13.819246565383624,34.39563089032114,1.0429378208913578,0.0420415586052707,0.04203536735408178,0.007711860289563888,0.5287436926083547,-0.6372514775658868,0.6165275574580904,0.13070298309126127,3.2145502536643185,1.1676874579085181,1.0509070341438635,0.32475740576967843
29.0,5.5,19.0,14.0,13.0,2.0,1.0,2.0,1.5,1.5,1.1e-12,58000.0,1e-05,80.5,8.0,4.388257184424518,2.0794415416798357,-11.512925464970229,-27.535710936124225,10.968198289528557,9090909.090909092,1.7241379310344828e-10,5.272727272727273e+16,16.022785471153995,-22.481123754498785,38.503909225652784,14.5,2.6741486494265287,0.36024844720496896,0.25,7.615773105863909,0.13130643285972254,5.5,1.7047480922384253,0.06832298136645963,0.125,2.345207879911715,0.42640143271122083,9.5,2.251291798606495,0.2360248447204969,0.25,6.164414002968976,0.16222142113076254,9.333333333333334,2.2335922215070942,0.17391304347826086,0.1875,4.58257569495584,0.2182178902359924,8.666666666666666,2.1594842493533726,0.16149068322981366,0.1875,4.415880433163924,0.22645540682891913,-4.41938840777185,12.206072645530174,7.786684237758324,23.116322528352377,-4.904088686365902,11.512925464970229,6.608836778604327,22.631622249758323,-4.630816833181867,12.206072645530174,7.575255812348307,22.904894102942357,-4.639666621731568,11.918390573078392,7.278723951346825,22.896044314392658,-4.676720607808428,11.918390573078392,7.241669965269964,22.858990328315798,7.786684237758324,7.575255812348307,15.361940050106632,36.49117074532774,3.247376563543955,1.177847459153997,1.0582422019434854,0.2950949998514983,1.3451854182690985,0.2965318610014813,0.29437793325857203,0.055996469105229846,1.0377490433255414,0.037053986076860834,0.037049747071834005,0.008237516592926736
31.0,49.5,8.5,26.5,43.5,1.5,0.5,1.5,1.5,1.0,1.6e-12,31500.0,2e-05,159.0,6.0,5.0689042022202315,1.791759469228055,-10.819778284410283,-27.161017486682812,10.357742824813725,12500000.0,6.34920634920635e-10,1.96875e+16,16.34123920227253,-21.17752110922401,37.518760311496536,20.666666666666668,3.0285220963769817,0.1949685534591195,0.25,6.819090848492928,0.1466471150213533,99.0,4.59511985013459,0.3113207547169811,0.08333333333333333,4.9749371855331,0.20100756305184242,5.666666666666667,1.7346010553881064,0.05345911949685535,0.25,3.570714214271425,0.28005601680560194,17.666666666666668,2.8716796248840124,0.16666666666666666,0.25,6.304760106459246,0.15861031714362883,43.5,3.7727609380946383,0.27358490566037735,0.16666666666666666,6.59545297913646,0.15161960871578067,-3.8956280940166508,11.225243392518447,7.329615298501796,23.26538939266616,-3.1123292171378467,10.126631103850338,7.0143018867124916,24.048688269544964,-4.5425886145110885,11.225243392518447,6.682654778007358,22.618428872171723,-3.9740493297631354,11.225243392518447,7.251194062755312,23.186968156919676,-3.5235086731578225,10.819778284410283,7.296269611252461,23.63750881352499,7.329615298501796,6.682654778007358,14.012270076509154,35.57403563722942,1.3706888336846836,0.3153134117893055,0.31272668805592196,0.05436044803048912,0.5663521139548542,-0.5685392847479527,0.5537042178214145,0.1214456996619731,0.9559252603882146,-0.04507554849714879,0.04506791798684314,0.006990708427848158
45.0,3.0,9.5,15.0,9.5,0.5,0.5,1.0,1.0,1.0,1.1e-12,35500.0,1e-05,82.0,4.0,4.406719247264253,1.3862943611198906,-11.512925464970229,-27.535710936124225,10.477287975463508,9090909.090909092,2.8169014084507045e-10,3.227272727272727e+16,16.022785471153995,-21.990213440433735,38.01299891158773,90.0,4.499809670330265,0.5487804878048781,0.125,4.743416490252569,0.21081851067789195,6.0,1.791759469228055,0.036585365853658534,0.125,1.224744871391589,0.8164965809277261,9.5,2.2512917986064953,0.11585365853658537,0.25,3.082207001484488,0.3244428422615251,15.0,2.70805020110221,0.18292682926829268,0.25,3.872983346207417,0.2581988897471611,9.5,2.2512917986064953,0.11585365853658537,0.25,3.082207001484488,0.3244428422615251,-3.506557897319982,10.819778284410283,7.313220387090301,24.029153038804242,-4.860582997871087,10.819778284410283,5.959195286539196,22.675127938253137,-4.630816833181867,11.512925464970229,6.882108631788362,22.904894102942357,-4.402437631934009,11.512925464970229,7.11048783303622,23.133273304190215,-4.630816833181867,11.512925464970229,6.882108631788362,22.904894102942357,7.313220387090301,6.882108631788362,14.195329018878663,34.14712077024244,3.8729833462074175,1.3540251005511053,1.1791476153693095,0.6056780702498342,0.7958224257542214,-0.2283792012478576,0.22739171904485686,0.06624395251436399,1.2565617248750867,0.2283792012478576,0.22739171904485686,0.06624395251436399
